% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=105097, Fri Oct 25 12:41:24 2019, <python>{}</python>
1 6 0.0793438432374048 1.0000250003125026 19.662523056020483 1.9662523056020483e+01 20.12973760627577 20.439755989323505   
2 12 0.08587606979170796 1.3106498767235213 19.662523056020483 1.9795028972491416e+01 19.910688254752557 20.03460013068038   
3 18 0.08298199768763279 1.5297515521241634 19.662523056020483 1.9805999031696118e+01 19.962520592019054 20.02040024722704   
4 24 0.06464364492370862 1.5992727470611212 19.662523056020483 1.9729856344291306e+01 19.7836647736657 20.168725711317578   
5 30 0.05452677449130463 1.5572892854934515 19.645960493532677 1.9645960493532677e+01 19.907632947847613 20.083519823811294   
6 36 0.05186084255729205 1.7171002500440726 19.645960493532677 1.9670010290506724e+01 19.67637917251909 19.73608570504252   
7 42 0.05751296053199358 1.733824020422787 19.640323758697487 1.9640323758697487e+01 19.657061548128695 19.783069931741398   
8 48 0.0494685610886539 1.3137920669486438 19.640323758697487 1.9640971068769073e+01 19.685159135028385 19.720824443470804   
9 54 0.038760716489394234 1.4881208730834097 19.63885611541802 1.9638856115418019e+01 19.65860305630963 19.867162415732246   
10 60 0.027933478060793805 1.4225472481107946 19.634171554101016 1.9634171554101016e+01 19.65068158713531 19.71323433355259   
11 66 0.026940783846278193 1.2407281584027987 19.634171554101016 1.9634933522975530e+01 19.64263598967736 19.647706155446265   
12 72 0.02161065180319546 1.6250577490459885 19.634171554101016 1.9635307702829021e+01 19.639194957628888 19.642015755218775   
13 78 0.02267868410025298 2.0557534141837284 19.634171554101016 1.9634617914812932e+01 19.636608335750573 19.65136260108153   
14 84 0.018011007461692572 1.8203958306137697 19.63369570454734 1.9633695704547339e+01 19.63877511147564 19.641967443440564   
15 90 0.014312147961497613 1.5597701641836745 19.63369570454734 1.9633716596834777e+01 19.63556480224176 19.639578714541784   
16 96 0.011888423537991778 1.6626180188064348 19.63369570454734 1.9633789182857356e+01 19.634600342856913 19.637289694206746   
17 102 0.010508605539164353 1.336639884953529 19.633690379646705 1.9633690379646705e+01 19.634250277113317 19.63545687618648   
18 108 0.00914074165604903 1.5041012365566264 19.633690379646705 1.9633708614932885e+01 19.63393970977522 19.634079835176014   
19 114 0.007647117344469943 1.41231896329071 19.633665248202576 1.9633665248202576e+01 19.63392225808144 19.634165499689566   
20 120 0.0071289708411775435 1.3377653209027391 19.633665248202576 1.9633716184254340e+01 19.633784338123295 19.63399174286764   
21 126 0.006450215615442557 1.3627540840643861 19.633665248202576 1.9633692927651815e+01 19.633812590872633 19.63391407523583   
22 132 0.005081919402055634 1.5495702559456423 19.633665248202576 1.9633685110645487e+01 19.633712178861387 19.63377774998057   
23 138 0.004578553104548927 1.5859068639813614 19.63366226912649 1.9633662269126489e+01 19.633701160902618 19.63370565898633   
24 144 0.004516939650676615 1.2851933048604562 19.63366226912649 1.9633666181665511e+01 19.633692170068308 19.633715865473416   
25 150 0.0033060351864845107 1.1677099110968991 19.63366226912649 1.9633665171055448e+01 19.633677641543454 19.63369907120003   
26 156 0.0029502593338260235 1.1412601662721722 19.63366226912649 1.9633663596144377e+01 19.633668792282045 19.63366902563589   
27 162 0.0022429326388766465 1.2114239081988971 19.63366226912649 1.9633662384078235e+01 19.6336649733894 19.633670226742716   
28 168 0.0019440679322596118 1.0105031323268556 19.63366226912649 1.9633662392010230e+01 19.633664118329982 19.633667438541835   
29 174 0.0015483077747425068 1.0535801135468248 19.63366224695312 1.9633662246953119e+01 19.633663427388445 19.633666616344836   
30 180 0.0012447586815744034 1.2284045580180516 19.63366224695312 1.9633662304788970e+01 19.63366316017464 19.63366537343958   
31 186 0.0009698377665647537 1.2062995323429893 19.63366222937393 1.9633662229373929e+01 19.633662348421826 19.633663135219354   
32 192 0.0007608882497589535 1.4333889054957827 19.63366222937393 1.9633662319892860e+01 19.633662495729215 19.633662654150456   
33 198 0.0006038565782633784 1.5490608510157118 19.63366222937393 1.9633662230713767e+01 19.63366234805498 19.633662630428176   
34 204 0.00048589931992395644 1.5099239912623323 19.633662215621985 1.9633662215621985e+01 19.633662295517393 19.633662338757148   
35 210 0.0004331937778607204 1.4266534518924059 19.633662210650666 1.9633662210650666e+01 19.633662223984008 19.633662234985916   
36 216 0.00032742076536084114 1.2973135412836811 19.633662210650666 1.9633662212089995e+01 19.633662235371563 19.63366226212258   
37 222 0.0002311663049030297 1.1750086692197743 19.633662210650666 1.9633662210881205e+01 19.633662219499232 19.6336622233448   
38 228 0.0001856793922975041 1.1067156720510403 19.633662210650666 1.9633662210679823e+01 19.633662213450474 19.633662222007015   
39 234 0.00014401893858891648 1.0659649005887994 19.633662210650666 1.9633662211320058e+01 19.633662211769614 19.63366221343427   
40 240 0.00011598265485756434 1.33360996948436 19.633662210650666 1.9633662210855125e+01 19.6336622118009 19.633662212733874   
41 246 0.00015027358920449265 1.2873110130104417 19.63366221065046 1.9633662210650460e+01 19.63366221088907 19.633662211416837   
42 252 0.00010739756679338884 1.4107248592838526 19.63366221065046 1.9633662210849053e+01 19.63366221161053 19.63366221358033   
43 258 9.15450297971888e-05 1.3024416928359304 19.633662210610815 1.9633662210610815e+01 19.633662210998295 19.633662211333046   
44 264 6.475004014279718e-05 1.1193554755131165 19.633662210610815 1.9633662210611412e+01 19.63366221076258 19.633662210982525   
45 270 6.319061192087894e-05 1.2327174532163352 19.63366221060871 1.9633662210608708e+01 19.633662210650797 19.63366221074906   
46 276 5.869532213760003e-05 1.5480537314446894 19.63366221060871 1.9633662210615775e+01 19.633662210631545 19.633662210719795   
47 282 5.566965955643952e-05 1.54029375211271 19.63366221060871 1.9633662210631712e+01 19.633662210677656 19.633662210781438   
